Data,Label
"Assumption: After an action is performed, things normally remain as they were. Assumption: When waiters start serving food, they are given a break. Assumption: When a waiter is serving food, then, after the meal is over, the waiter will normally stop being given a break. Assumption: Initially the waiter is not serving food. Assumption: Initially the waiter is not being given a break. Hypothesis: After the waiter starts serving food, the waiter is given a break, and then the waiter stops being given a break.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When doctors start examining patients, they are given a break. Assumption: When a doctor is examining a patient, then, after the examination is over, the doctor will normally stop being given a break. Assumption: Initially the doctor is not examining a patient. Assumption: Initially the doctor is not being given a break. Hypothesis: After the doctor starts examining a patient, the doctor is given a break, and then the doctor stops being given a break.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When cashiers start serving customers, they are given a break. Assumption: When a cashier is serving a customer, then, after the customer leaves, the cashier will normally stop being given a break. Assumption: Initially the cashier is not serving a customer. Assumption: Initially the cashier is not being given a break. Hypothesis: After the cashier starts serving a customer, the cashier is given a break, and then the cashier stops being given a break.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet dogs start barking, they are taken out for a walk. Assumption: When a dog is taken out for a walk, then, after the walk is over, the dog will normally stop barking. Assumption: Initially the dog is not barking. Assumption: Initially the dog is not being taken out on a walk. Hypothesis: After the dog starts barking, it is taken on a walk, and then stops barking at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet dogs start barking, they are taken out for a walk. Assumption: When a dog is taken out for a walk, then, after the walk is over, the dog will normally stop barking. Assumption: Initially the dog is not barking. Assumption: Initially the dog is not being taken out on a walk. Hypothesis: A dog is taken out on a walk,  it is taken on a walk,  and then it does not stop barking at the end of a walk.",0
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet cats start meowing, they are taken out for a walk. Assumption: When a cat is taken out for a walk, then, after the walk is over, the cat will normally stop meowing. Assumption: Initially the cat is not meowing. Assumption: Initially the cat is not being taken out on a walk. Hypothesis: After the cat starts meowing, it is taken on a walk, and then stops meowing at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet birds start chirping, they are taken out for a walk. Assumption: When a bird is taken out for a walk, then, after the walk is over, the bird will normally stop chirping. Assumption: Initially the bird is not chirping. Assumption: Initially the bird is not being taken out on a walk. Hypothesis: After the bird starts chirping, it is taken on a walk, and then stops chirping at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet lizards start crawling, they are taken out for a walk. Assumption: When a lizard is taken out for a walk, then, after the walk is over, the lizard will normally stop crawling. Assumption: Initially the lizard is not crawling. Assumption: Initially the lizard is not being taken out on a walk. Hypothesis: After the lizard starts crawling, it is taken on a walk, and then stops crawling at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet snakes start slithering, they are taken out for a walk. Assumption: When a snake is taken out for a walk, then, after the walk is over, the snake will normally stop slithering. Assumption: Initially the snake is not slithering. Assumption: Initially the snake is not being taken out on a walk. Hypothesis: After the snake starts slithering, it is taken on a walk, and then stops slithering at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet dogs start barking, they are taken out for a walk. Assumption: When a dog is taken out for a walk, then, after the walk is over, the dog will normally stop barking. Assumption: Initially the dog is not barking. Assumption: Initially the dog is not being taken out on a walk. Hypothesis: After the dog starts barking, it is taken on a walk, and then stops barking at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet rabbits start hopping, they are taken out for a walk. Assumption: When a rabbit is taken out for a walk, then, after the walk is over, the rabbit will normally stop hopping. Assumption: Initially the rabbit is not hopping. Assumption: Initially the rabbit is not being taken out on a walk. Hypothesis: After the rabbit starts hopping, it is taken on a walk, and then stops hopping at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet hamsters start running, they are taken out for a walk. Assumption: When a hamster is taken out for a walk, then, after the walk is over, the hamster will normally stop running. Assumption: Initially the hamster is not running. Assumption: Initially the hamster is not being taken out on a walk. Hypothesis: After the hamster starts running, it is taken on a walk, and then stops running at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet horses start galloping, they are taken out for a walk. Assumption: When a horse is taken out for a walk, then, after the walk is over, the horse will normally stop galloping. Assumption: Initially the horse is not galloping. Assumption: Initially the horse is not being taken out on a walk. Hypothesis: After the horse starts galloping, it is taken on a walk, and then stops galloping at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet pigs start oinking, they are taken out for a walk. Assumption: When a pig is taken out for a walk, then, after the walk is over, the pig will normally stop oinking. Assumption: Initially the pig is not oinking. Assumption: Initially the pig is not being taken out on a walk. Hypothesis: After the pig starts oinking, it is taken on a walk, and then stops oinking at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet cows start mooing, they are taken out for a walk. Assumption: When a cow is taken out for a walk, then, after the walk is over, the cow will normally stop mooing. Assumption: Initially the cow is not mooing. Assumption: Initially the cow is not being taken out on a walk. Hypothesis: After the cow starts mooing, it is taken on a walk, and then stops mooing at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet goats start bleating, they are taken out for a walk. Assumption: When a goat is taken out for a walk, then, after the walk is over, the goat will normally stop bleating. Assumption: Initially the goat is not bleating. Assumption: Initially the goat is not being taken out on a walk. Hypothesis: After the goat starts bleating, it is taken on a walk, and then stops bleating at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet sheep start baaing, they are taken out for a walk. Assumption: When a sheep is taken out for a walk, then, after the walk is over, the sheep will normally stop baaing. Assumption: Initially the sheep is not baaing. Assumption: Initially the sheep is not being taken out on a walk. Hypothesis: After the sheep starts baaing, it is taken on a walk, and then stops baaing at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet chickens start clucking, they are taken out for a walk. Assumption: When a chicken is taken out for a walk, then, after the walk is over, the chicken will normally stop clucking. Assumption: Initially the chicken is not clucking. Assumption: Initially the chicken is not being taken out on a walk. Hypothesis: After the chicken starts clucking, it is taken on a walk, and then stops clucking at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet ducks start quacking, they are taken out for a walk. Assumption: When a duck is taken out for a walk, then, after the walk is over, the duck will normally stop quacking. Assumption: Initially the duck is not quacking. Assumption: Initially the duck is not being taken out on a walk. Hypothesis: After the duck starts quacking, it is taken on a walk, and then stops quacking at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet geese start honking, they are taken out for a walk. Assumption: When a goose is taken out for a walk, then, after the walk is over, the goose will normally stop honking. Assumption: Initially the goose is not honking. Assumption: Initially the goose is not being taken out on a walk. Hypothesis: After the goose starts honking, it is taken on a walk, and then stops honking at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet turkeys start gobbling, they are taken out for a walk. Assumption: When a turkey is taken out for a walk, then, after the walk is over, the turkey will normally stop gobbling. Assumption: Initially the turkey is not gobbling. Assumption: Initially the turkey is not being taken out on a walk. Hypothesis: After the turkey starts gobbling, it is taken on a walk, and then stops gobbling at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet frogs start croaking, they are taken out for a walk. Assumption: When a frog is taken out for a walk, then, after the walk is over, the frog will normally stop croaking. Assumption: Initially the frog is not croaking. Assumption: Initially the frog is not being taken out on a walk. Hypothesis: After the frog starts croaking, it is taken on a walk, and then stops croaking at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet toads start ribbiting, they are taken out for a walk. Assumption: When a toad is taken out for a walk, then, after the walk is over, the toad will normally stop ribbiting. Assumption: Initially the toad is not ribbiting. Assumption: Initially the toad is not being taken out on a walk. Hypothesis: After the toad starts ribbiting, it is taken on a walk, and then stops ribbiting at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet turtles start crawling, they are taken out for a walk. Assumption: When a turtle is taken out for a walk, then, after the walk is over, the turtle will normally stop crawling. Assumption: Initially the turtle is not crawling. Assumption: Initially the turtle is not being taken out on a walk. Hypothesis: After the turtle starts crawling, it is taken on a walk, and then stops crawling at the end of the walk.",1
"Assumption: After an action is performed, things normally remain as they were. Assumption: When pet fish start swimming, they are taken out for a walk. Assumption: When a fish is taken out for a walk, then, after the walk is over, the fish will normally stop swimming. Assumption: Initially the fish is not swimming. Assumption: Initially the fish is not being taken out on a walk. Hypothesis: After the fish starts swimming, it is taken on a walk, and then stops swimming at the end of the walk.",1
"Assumption: If I take the bus, I will be late. Assumption: If I drive, I will use up all my gas. Assumption: I can take the bus or drive. Hypothesis: Therefore, I will either be late or use up all my gas.",1
"Assumption: If it is sunny, I will go to the park. Assumption: If it is cloudy, I will stay home. Assumption: It is sunny or cloudy. Hypothesis: Therefore, I will either go to the park or stay home.",1
"Assumption: If I get an A in this class, I will be happy. Assumption: If I get a B in this class, I will be unhappy. Assumption: I will either get an A or a B in this class. Hypothesis: Therefore, I will neither be happy or unhappy.",0
"Assumption: If I buy a car, I will be happy. Assumption: If I don't buy a car, I will be unhappy. Assumption: I will either buy a car or not buy a car. Hypothesis: Therefore, I will either be happy or unhappy.",1
"Assumption: If I go to the movies, I will spend money. Assumption: If I don't go to the movies, I won't spend money. Assumption: I will either go to the movies or not go to the movies. Hypothesis: Therefore, I will either spend time or not spend time.",2
"Assumption: If I don't study, I will fail the test. Assumption: If I study, I will pass the test. Assumption: I will either study or not study. Hypothesis: Therefore, I will not either pass the test or fail the test.",0
"Assumption: If I go to the party, I will have fun. Assumption: If I don't go to the party, I won't have fun. Assumption: I will either go to the party or not go to the party. Hypothesis: Therefore, I will either have fun or not have fun.",1
"Assumption: If Britain votes to leave the European Union, then the value of the pound will go down. Assumption: If Britain votes to stay in the European Union, then the value of the pound will go up. Assumption: Either Britain will vote to leave the European Union or they will vote to stay. Hypothesis: Therefore, if Britain votes to leave the European Union or stay in the European Union, then the value of the pound will remain same.",0
"Assumption: If the teacher gives us a pop quiz, then we will be unprepared. Assumption: If the teacher doesn't give us a pop quiz, then we will be prepared. Assumption: The teacher will either give us a pop quiz or not give us a pop quiz. Hypothesis: Therefore, the teacher gives us a pop quiz and doesn't give us a pop quiz",2
"Assumption: If the company lays off workers, then production will go down. Assumption: If the company doesn't lay off workers, then they will go bankrupt. Assumption: The company will either lay off workers or they won't. Hypothesis: Therefore, the production will go down and the company will go bankrupt.",2
"Assumption: If the jury finds the defendant guilty, then they will go to jail. Assumption: If the jury finds the defendant not guilty, then they will be set free. Assumption: The jury will either find the defendant guilty or not guilty. Hypothesis: Therefore, the defendant will either go to jail or be set free.",1
"Assumption: If the company invests in a new product, then they will make more money. Assumption: If the company doesn't invest in a new product, then they will make less money. Assumption: The company will either invest in a new product or they won't. Hypothesis: Therefore, the company will make same profit.",2
"Assumption: If the athlete trains for the race, then they will win. Assumption: If the athlete doesn't train for the race, then they will lose. Assumption: The athlete will either train for the race or they won't. Hypothesis: Therefore, the athlete will win.",0
"Assumption: If the team practices, then they will win the game. Assumption: If the team doesn't practice, then they will lose the game. Assumption: The team will either practice or they won't. Hypothesis: Therefore, the team will win or lose the game.",1
"Assumption: If the student attends class, then they will pass the course. Assumption: If the student doesn't attend class, then they will fail the course. Assumption: The student will either attend class or they won't. Hypothesis: Therefore, the student will pass and fail the course.",2
"Assumption: If the business expands, then they will make more money. Assumption: If the business doesn't expand, then they will make less money. Assumption: The business will either expand or they won't. Hypothesis: Therefore, the business will make more money or less money.",1
"Assumption: If I buy a new car, I will sell my old car. Assumption: If I keep my old car, I will not buy a new car. Assumption: Either I will buy a new car or I will keep my old car. Hypothesis: Therefore I will sell my old car and I will not buy a new car.",2
"Assumption: If I take the bus, I will be early. Assumption: If I drive my car, I will be late. Assumption: Either I take the bus or I drive my car. Hypothesis: Therefore I will be early and I will be late.",2
"Assumption: If I tell the truth, I will be punished. Assumption: If I lie, I will be rewarded. Assumption: Either I tell the truth or I lie. Hypothesis: Therefore I will be punished or I will be rewarded.",1
"Assumption: If I am sick, I will go to the doctor. Assumption: If I am well, I will stay home. Assumption: Either I am sick or I am well. Hypothesis: Therefore I will go to the doctor.",0
"Assumption: If I am happy, I will smile. Assumption: If I am sad, I will cry. Assumption: Either I am happy or I am sad. Hypothesis: Therefore I will smile.",0
"Assumption: If I am a cat, I will chase mice. Assumption: If I am a mouse, I will be chased by cats. Assumption: Either I am a cat or I am a mouse. Hypothesis: Therefore I will chase mice or be chased by cats.",1
"Assumption: If I am in a relationship, I will be happy. Assumption: If I am single, I will be lonely. Assumption: Either I am in a relationship or I am single. Hypothesis: Therefore I will be happy and I will be lonely.",2
"Assumption: If I am a good student, I will get a good grade. Assumption: If I am a bad student, I will get a bad grade. Assumption: Either I am a good student or a bad student. Hypothesis: Therefore I will get a good grade.",0
"Assumption: If I am nice to other people, they will be nice to me. Assumption: If I am not nice to other people, they will not be nice to me. Assumption: Either I am nice to other people or I am not nice to other people. Hypothesis: Therefore other people will be nice to me or they will not be nice to me.",1
"Assumption: If I work hard, I will get a promotion. Assumption: If I don't work hard, I will get fired. Assumption: Either I work hard or I don't work hard. Hypothesis: Therefore I will get a promotion and I will get fired.",2
"Assumption: If I save my money, I will have enough to buy a new car. Assumption: If I spend my money, I will not have enough to buy a new car. Assumption: Either I save my money or I spend my money. Hypothesis: Therefore I will have enough to buy a new car or I will not have enough to buy a new car.",1
"Assumption: If I eat healthy, I will lose weight. Assumption: If I don't eat healthy, I will gain weight. Assumption: Either I eat healthy or I don't eat healthy. Hypothesis: Therefore I will lose weight.",0
"Assumption: If I exercise, I will get in shape. Assumption: If I don't exercise, I will stay out of shape. Assumption: Either I exercise or I don't exercise. Hypothesis: Therefore I will get in shape or I will stay out of shape.",1
"Assumption: If I am honest, people will trust me. Assumption: If I am dishonest, people will not trust me. Assumption: Either I am honest or I am dishonest. Hypothesis: Therefore people will trust me or they will not trust me.",1
"Assumption: If I am polite, people will be polite to me. Assumption: If I am impolite, people will be impolite to me. Assumption: Either I am polite or I am impolite. Hypothesis: Therefore people will be polite to me or they will be impolite to me.",1
"Assumption: If I am wealthy, I am happy. Assumption: If I am not wealthy, I am not happy. Assumption: Either I am wealthy or I am not wealthy. Hypothesis: Therefore I am happy or I am sad.",1
"Assumption: If I am employed, I am happy. Assumption: If I am not employed, I am not happy. Assumption: Either I am employed or I am not employed. Hypothesis: Therefore I am happy and I am not happy.",2
"Assumption: If I have a lot of friends, I am happy. Assumption: If I do not have a lot of friends, I am not happy. Assumption: Either I have a lot of friends or I do not have a lot of friends. Hypothesis: Therefore I am happy or I am sad.",1
"Assumption: If I stay up late, I will be tired. Assumption: If I go to bed early, I will be rested. Assumption: Either I stay up late or I go to bed early. Hypothesis: Therefore I will be tired or I will be rested.",1
"Assumption: If I work hard, I will be successful. Assumption: If I don't work hard, I will be a failure. Assumption: Either I work hard or I don't work hard. Hypothesis: Therefore I will be successful and I will be a failure.",2
"Assumption: If I am kind to others, they will be kind to me. Assumption: If I am not kind to others, they will not be kind to me. Assumption: Either I am kind to others or I am not kind to others. Hypothesis: Therefore they will be kind to me.",0
"Assumption: If I save my money, I will be rich. Assumption: If I spend my money, I will be poor. Assumption: Either I save my money or I spend my money. Hypothesis: Therefore I will be rich.",0
"Assumption: If it rains, the ground will be wet. Assumption: If it doesn't rain, the ground will be dry. Assumption: Either it rains or it doesn't rain. Hypothesis: Therefore the ground will be wet or it will be dry.",1
"Assumption: If I am careful, I will not make mistakes. Assumption: If I am not careful, I will make mistakes. Assumption: Either I am careful or I am not careful. Hypothesis: Therefore I will not make mistakes and I will make mistakes.",2
"Assumption: If I try, I will succeed. Assumption: If I don't try, I will fail. Assumption: Either I try or I don't try. Hypothesis: Therefore I will succeed.",0
"Assumption: If I am patient, I will get what I want. Assumption: If I am not patient, I will not get what I want. Assumption: Either I am patient or I am not patient. Hypothesis: Therefore I will get what I want or I will not get what I want.",1
"Assumption: If I am polite, people will like me. Assumption: If I am not polite, people will not like me. Assumption: Either I am polite or I am not polite. Hypothesis: Therefore people will like me.",0
"Assumption: If I am brave, I will not be afraid. Assumption: If I am not brave, I will be afraid. Assumption: Either I am brave or I am not brave. Hypothesis: Therefore I will not be afraid or I will be afraid.",1
"Assumption: If I take the bus, I will be late for my appointment. Assumption: If I drive my car, I will be early for my appointment. Assumption: Either I take the bus or I drive my car. Hypothesis: Therefore I will be late for my appointment or early for my appointment.",1
"Assumption: If I go out tonight, I will have fun. Assumption: If I stay home tonight, I will be bored. Assumption: Either I go out tonight or I stay home tonight. Hypothesis: Therefore I will have fun and I will be bored.",2
"Assumption: If I eat healthy, I will be healthy. Assumption: If I don't eat healthy, I will be unhealthy. Assumption: Either I eat healthy or I don't eat healthy. Hypothesis: Therefore I will be healthy or unhealthy.",1
"Assumption: If I work hard, I will be successful. Assumption: If I don't work hard, I will be a failure. Assumption: Either I work hard or I don't work hard. Hypothesis: Therefore I will be a faukure.",0
"Assumption: If I save my money, I will be rich. Assumption: If I spend my money, I will be poor. Assumption: Either I save my money or I spend my money. Hypothesis: Therefore I will be rich and poor.",2
"Assumption: If I tell the truth, I will get in trouble. Assumption: If I lie, I will be safe. Assumption: Either I tell the truth or I lie. Hypothesis: Therefore I will get in trouble.",0
"Assumption: If I work hard, I will be rewarded. Assumption: If I don't work hard, I will not be rewarded. Assumption: Either I work hard or I don't work hard. Hypothesis: Therefore I will be rewarded and not be rewarded.",2
"Assumption: Car X and car Y are both fuel-efficient. Assumption: To be fuel-efficient, a car usually drives more than 20 miles per gallon. Assumption: Car Y did not drive more than 20 miles per gallon. Hypothesis: Car X did not drive more than 20 miles per gallon.",0
"Assumption: People A, B, C are all employed. Assumption: To be employed, a person usually has to be at least 18 years old. Assumption: At least one of A, B is not 18 years old. Hypothesis: C is 18 years old.",1
"Assumption: Patients A, B, C went to see Dr. Smith. Assumption: To see Dr. Smith, a patient usually has to make an appointment. Assumption: At least one of A, B did not make an appointment. Hypothesis: C did not make an appointment.",0
"Assumption: People A, B, C are all employed. Assumption: To be employed, a person usually has to be at least 18 years old. Assumption: At least one of A, B is not 18 years old. Hypothesis: C is not 18 years old.",0
"Assumption: Students A, B, C are all studying for their finals. Assumption: To study for their finals, students usually have to go to the library. Assumption: At least one of A, B did not go to the library. Hypothesis: D did not go to the library.",2
"Assumption: Car X and car Y are both fuel-efficient. Assumption: To be fuel-efficient, a car usually drives more than 20 miles per gallon. Assumption: At least one of the cars X or Y did not reach the destination within 24 hours. Hypothesis: Exactly one of the cars A or B did not reach the destination within 24 hours.",2
"Assumption: Products A, B, C are all popular. Assumption: To be popular, a product usually has to be high-quality. Assumption: At least one of A, B is not high-quality. Hypothesis: C is not low-quality.",2
"Assumption: Companies A, B, C are all profitable. Assumption: To be profitable, a company usually has to be well-managed. Assumption: At least one of A, B is not well-managed. Hypothesis: C is well-managed.",1
"Assumption: Schools A, B, C are all highly rated. Assumption: To be highly rated, a school usually has to be well-funded. Assumption: At least one of A, B is not well-funded. Hypothesis: C is not well-funded.",0
"Assumption: Hospitals A, B, C are all highly rated. Assumption: To be highly rated, a hospital usually has to be well-funded. Assumption: At least one of A, B is not well-funded. Hypothesis: C is not well-established.",2
"Assumption: Schools A, B, C are all highly rated. Assumption: To be highly rated, a school usually has to be well-funded. Assumption: At least one of A, B is not well-funded. Hypothesis: C is well-funded.",1
"Assumption: Hospitals A, B, C are all highly rated. Assumption: To be highly rated, a hospital usually has to be well-funded. Assumption: At least one of A, B is not well-funded. Hypothesis: C is not low-funded.",2
"Assumption: Companies X, Y, Z are all profitable. Assumption: To be profitable, a company usually has to be well-managed. Assumption: At least one of X, Y is not well-managed. Hypothesis: Company A is not profitable.",2
"Assumption: Patients A, B, C are all in the hospital. Assumption: To be in the hospital, a patient usually has to be sick. Assumption: At least one of A, B is not sick. Hypothesis: C is sick.",1
"Assumption: Teachers A, B, C are all in the school. Assumption: To be in the school, a teacher usually has to be qualified. Assumption: At least one of A, B is not qualified. Hypothesis: Teachers X is not qualified.",2
"Assumption: Employees A, B, C are all in the company. Assumption: To be in the company, an employee usually has to be productive. Assumption: At least one of A, B is not productive. Hypothesis: C is not productive.",0
Assumption: There are many types of cancer. Assumption: Cancer is a serious disease. Assumption: Some types of cancer are not serious. Hypothesis: At least one type of cancer is not serious.,1
Assumption: Some students are good at math. Assumption: Some students are not good at math. Assumption: All students who are good at math are also good at science. Hypothesis: All students who are not good at math are also not good at science.,0
Assumption: Most businesses want to make a profit. Assumption: Some businesses are not for profit. Assumption: All businesses that are for profit are also businesses that want to make a profit. Hypothesis: All businesses that are not for profit are also businesses that do not want to make a profit.,0
Assumption: Most technologies require some form of energy to function. Assumption: Some technologies do not require any form of energy to function. Assumption: All technologies that require energy to function are also technologies that require some form of energy to function. Hypothesis: All technologies that do not require energy to function are also technologies that do not require any form of energy to function.,0
Assumption: The patient has a sore throat and a headache. Assumption: The patient has a fever. Assumption: The patient has a cold. Hypothesis: More than one of the paitients do not have covid. ,1
"Assumption: There are total 10 students in a class. Assumption: 4 students got ‘A’ grade, 3 students got ‘B’ grade and 2 students got ‘C’ grade. Assumption: 1 student got ‘D’ grade. Hypothesis: Hypothesis: The remaining 2 students got ‘E’ grade.",2
"Assumption: Students A, B, C received good grades. Assumption: To receive good grades normally students are required to score above 90% in mid-term exam. Assumption: At least one of the A, B did not score above 90% in mid-term. Hypothesis: Therefore, C did score more than 90% in mid term.",1
Assumption: A new drug has been developed to treat cancer. Assumption: The drug has been tested on animals and shown to be effective. Assumption: The drug has not yet been tested on humans. Hypothesis: The drug will be effective on humans.,2
Assumption: The new treatment for Alzheimer's disease has been developed. Assumption: The treatment has been tested on animals and shown to be effective. Assumption: The treatment has not yet been tested on humans. Hypothesis: The treatment will not be effective on humans.,1
Assumption: The new treatment for diabetes has been developed. Assumption: The treatment has been tested on animals and shown to be effective. Assumption: The treatment has not yet been tested on humans. Hypothesis: The treatment will not be effective on humans.,1
Assumption: The new treatment for heart disease has been developed. Assumption: The treatment has been tested on animals and shown to be effective. Assumption: The treatment has not yet been tested on humans. Hypothesis: The treatment will be effective on humans.,2
Assumption: The new treatment for obesity has been developed. Assumption: The treatment has been tested on animals and shown to be effective. Assumption: The treatment has not yet been tested on humans. Hypothesis: The treatment will not be effective on humans.,1
Assumption: The new treatment for arthritis has been developed. Assumption: The treatment has been tested on animals and shown to be effective. Assumption: The treatment has not yet been tested on humans. Hypothesis: The treatment will be effective on humans.,2
"Assumption: Students A, B, C received good grades. Assumption: To receive good grades normally students are required to score above 90% in mid-term exam. Assumption: At least one of the A, B did not score above 90% in mid-term. Hypothesis: Therefore, C did score more than 90% in mid term.",1
"Assumption: There are total 10 students in a class. Assumption: 4 students got ‘A’ grade, 3 students got ‘B’ grade and 2 students got ‘C’ grade. Assumption: 1 student got ‘D’ grade. Hypothesis: 5 students got ‘A’ grade.",0
Assumption: A new drug has been developed to treat cancer. Assumption: The drug has been tested on animals and shown to be effective. Assumption: The drug has not yet been tested on humans. Hypothesis: The drug will be effective on cats.,2
"Assumption: Every natural number greater than 1 is either a prime number or can be written as the product of two prime numbers. Assumption: 24 is a natural number greater than 1. Assumption: 24 is not a prime number. Hypothesis: Therefore, 24 can be written as the product of two prime numbers.",1
Assumption: Some dogs are aggressive. Assumption: Some dogs are not aggressive. Hypothesis: All dogs are aggressive.,0
Assumption: Some dogs are aggressive. Assumption: Some dogs are not aggressive. Assumption: All aggressive dogs are dangerous. Hypothesis: All dogs are dangerous.,0
Assumption: All dogs are animals. Assumption: All animals are living things. Hypothesis: All dogs are living things.,1
Assumption: All dogs are animals. Assumption: All animals are living things. Assumption: Some living things are not dogs. . Hypothesis: Some living things are not dogs.,1
"Assumption: All men are human. Assumption: All human are living things. Assumption: All living things are not men. Hypothesis: Therefore, All living things are men.",0
"Assumption: All plants are living things. Assumption: All living things are not plants. Hypothesis: Therefore, Some living things are not plants.",1
"Assumption: No animals are plants. Assumption: All plants are living things. Assumption: All living things are not animals. Hypothesis: Therefore, Some living things are not animals.",1
"Assumption: John is a high school student. Assumption: John is not allowed to drive after 10 p.m. Assumption: John drove after 10 p.m. Hypothesis: Therefore, John is not a high school student.",2
"Assumption: If a person is older than 18 years old, then that person is allowed to vote. Assumption: John is not allowed to vote. Hypothesis: Therefore, John is not older than 18 years old.",1
"Assumption: If a person is a high school student, then that person is not allowed to drive after 10 p.m. Assumption: John is a high school student. Hypothesis: Therefore, John is not allowed to drive after 10 p.m.",1
Assumption: There are 5 green apples and 3 red apples in the basket. Assumption: A total of 8 apples are in the basket. Hypothesis: There are no yellow apples in the basket.,1
Assumption: There are 5 green apples and 3 red apples in the basket. Assumption: A total of 11 apples are in the basket. Hypothesis: There are 3 yellow apples in the basket.,2
"Assumption: In a certain town, 60% of the people are employed. Assumption: 30% of the employed people are engineers. Hypothesis: Therefore, 18% of the people in the town are engineers.",0
"Assumption: In a certain town, 60% of the people are employed. Assumption: 30% of the employed people are engineers. Hypothesis: Therefore, at least 28% of the people in the town are engineers.",0
"Assumption: In a certain town, 60% of the people are employed. Assumption: 30% of the employed people are engineers. Hypothesis: Therefore, 18% of the employed people in the town are engineers.",1
"Assumption: In a certain town, 60% of the people are employed. Assumption: 30% of the employed people are engineers. Hypothesis: Therefore, at least 18% of the employed people in the town are engineers.",1
Assumption: All right angles are equal. Assumption: Angle A is a right angle. Hypothesis: Angle A is equal to other right angles.,1
Assumption: Healthy people are normally happy. Assumption: At least one healthy people are not happy. Hypothesis: Exactly one healthy people are not happy.,1
Assumption: First three finishers will get prizes for completing a race. Assumption: At least one or more racers will not get the prize. Hypothesis: Exactly one or more racers will not finish in the first three places.,1
Assumption: There is a secret meeting between John and Jane. Assumption: At least one person knows about the meeting. Hypothesis: Exactly one person knows about the meeting.,1
Assumption: Only adults can vote in this election. Assumption: At least one child will vote in this election. Hypothesis: Exactly one child will vote in this election.,1
Assumption: Everyone in this class will get an A. Assumption: At least one person in this class will not get an A. Hypothesis: Exactly one person in this class will not get an A.,1
Assumption: No one can fail this class. Assumption: At least one person will fail this class. Hypothesis: Exactly one person will fail this class.,1
Assumption: There are three people in this room. Assumption: At least one person in this room is not telling the truth. Hypothesis: Exactly one person in this room is not telling the truth.,1
Assumption: You must answer all of the questions on this test. Assumption: At least one question on this test will not be answered. Hypothesis: Exactly one question on this test will not be answered.,1
Assumption: Everyone in this room will get an A on this test. Assumption: At least one person in this room will not get an A on this test. Hypothesis: Exactly one person in this room will not get an A on this test.,1
Assumption: No one will get an A on this test. Assumption: At least one person will get an A on this test. Hypothesis: Exactly one person will get an A on this test.,1
Assumption: There are three people in this room. Assumption: At least one person in this room is not telling the truth. Hypothesis: Exactly one person in this room is not telling the truth.,1
Assumption: You must answer all of the questions on this test. Assumption: At least one question on this test will not be answered. Hypothesis: Exactly one question on this test will not be answered.,1
Assumption: There is a secret meeting between John and Jane. Assumption: At least one person knows about the meeting. Hypothesis: Exactly one person knows about the meeting.,1
Assumption: Only adults can vote in this election. Assumption: At least one child will vote in this election. Hypothesis: Exactly one child will vote in this election.,1
Assumption: Everyone in this class will get an A. Assumption: At least one person in this class will not get an A. Hypothesis: Exactly one person in this class will not get an A.,1
Assumption: Either it will rain tomorrow or it will not. Assumption: At least one person believes that it will rain tomorrow. Hypothesis: Exactly one person believes that it will rain tomorrow.,1
Assumption: No one knows the answer to this question. Assumption: At least one person knows the answer to this question. Hypothesis: Exactly one person knows the answer to this question.,1
Assumption: Everyone in this class will get an A. Assumption: At least one person in this class will get an A. Hypothesis: Exactly one person in this class will get an A.,1
Assumption: John will attend the meeting. Assumption: At least one person will not attend the meeting. Hypothesis: Exactly one person will not attend the meeting.,1
Assumption: Either it will rain tomorrow or it will not. Assumption: At least one person believes that it will not rain tomorrow. Hypothesis: Exactly one person believes that it will not rain tomorrow.,1
